manager,season,gw,gw_points,total_points,avg_last3,avg_last5,std_last5,final_points
jamie,2024,8,36,419,47.666666666666664,53.6,16.2265215003093,2261.0
jamie,2024,9,48,467,41.333333333333336,48.6,12.074767078498866,2261.0
jamie,2024,10,47,514,43.666666666666664,47.6,11.92895636675732,2261.0
jamie,2024,11,60,574,51.666666666666664,46.2,9.17605579756357,2261.0
jamie,2024,12,58,632,55.0,49.8,9.654014708917737,2261.0
jamie,2024,13,102,734,73.33333333333333,63.0,22.561028345356956,2261.0
jamie,2024,14,48,782,69.33333333333333,63.0,22.561028345356956,2261.0
jamie,2024,15,52,834,67.33333333333333,64.0,21.77154105707724,2261.0
jamie,2024,16,59,893,53.0,63.8,21.822007240398396,2261.0
jamie,2024,17,93,986,68.0,70.8,24.893774322107124,2261.0
jamie,2024,18,64,1050,72.0,63.2,17.767948671695333,2261.0
jamie,2024,19,65,1115,74.0,66.6,15.630099167951556,2261.0
jamie,2024,20,75,1190,68.0,71.2,13.498148021117563,2261.0
jamie,2024,21,56,1246,65.33333333333333,70.6,14.223220451079282,2261.0
jamie,2024,22,31,1277,54.0,58.2,16.63430190900718,2261.0
jamie,2024,23,58,1335,48.333333333333336,57.0,16.324827717314506,2261.0
jamie,2024,24,110,1445,66.33333333333333,66.0,29.180472922829747,2261.0
jamie,2024,25,76,1521,81.33333333333333,66.2,29.26089540666861,2261.0
jamie,2024,26,90,1611,92.0,73.0,30.23243291566195,2261.0
jamie,2024,27,68,1679,78.0,80.4,20.268201696253172,2261.0
jamie,2024,28,70,1749,76.0,82.8,17.46997424153796,2261.0
jamie,2024,29,30,1779,56.0,66.8,22.297981971469973,2261.0
jamie,2024,30,51,1830,50.333333333333336,61.8,22.521101216414795,2261.0
jamie,2024,31,42,1872,41.0,52.2,17.06458320616123,2261.0
jamie,2024,32,59,1931,50.666666666666664,50.4,15.372052563011874,2261.0
jamie,2024,33,60,1991,53.666666666666664,48.4,12.58173279004128,2261.0
jamie,2024,34,89,2080,69.33333333333333,60.2,17.655027612552743,2261.0
jamie,2024,35,28,2108,59.0,55.6,22.87575135378071,2261.0
jamie,2024,36,69,2177,62.0,61.0,22.034064536530703,2261.0
jamie,2024,37,39,2216,45.333333333333336,57.0,24.197107265125723,2261.0
jamie,2024,38,45,2261,51.0,54.0,24.657656011875904,2261.0
mamta,2024,1,47,47,47.0,47.0,0.0,2332.0
mamta,2024,2,61,108,54.0,54.0,9.899494936611665,2332.0
mamta,2024,3,64,172,57.333333333333336,57.333333333333336,9.073771725877465,2332.0
mamta,2024,4,47,219,57.333333333333336,54.75,9.03234926989282,2332.0
mamta,2024,5,35,254,48.666666666666664,50.8,11.7983049630021,2332.0
mamta,2024,6,100,354,60.666666666666664,61.4,24.5010203869145,2332.0
mamta,2024,7,34,388,56.333333333333336,56.0,27.4135003237456,2332.0
mamta,2024,8,44,432,59.333333333333336,52.0,27.4135003237456,2332.0
mamta,2024,9,77,509,51.666666666666664,58.0,29.266021253323792,2332.0
mamta,2024,10,36,545,52.333333333333336,58.2,29.072323608545638,2332.0
mamta,2024,11,38,583,50.333333333333336,45.8,17.838161340227867,2332.0
mamta,2024,12,72,655,48.666666666666664,53.4,19.56527536223296,2332.0
mamta,2024,13,86,741,65.33333333333333,61.8,23.19913791501745,2332.0
mamta,2024,14,49,790,69.0,56.2,21.95905280288747,2332.0
mamta,2024,15,69,859,68.0,62.8,19.14941252362589,2332.0
mamta,2024,16,66,925,61.333333333333336,68.4,13.27780102275976,2332.0
mamta,2024,17,96,1021,77.0,73.2,18.29480800664495,2332.0
mamta,2024,18,82,1103,81.33333333333333,72.4,17.672011770027773,2332.0
mamta,2024,19,79,1182,85.66666666666667,78.4,11.886967653695375,2332.0
mamta,2024,20,56,1238,72.33333333333333,75.8,15.368799562750505,2332.0
mamta,2024,21,81,1319,72.0,78.8,14.41180072024312,2332.0
mamta,2024,22,46,1365,61.0,68.8,16.664333169977134,2332.0
mamta,2024,23,53,1418,60.0,63.0,15.95305613354382,2332.0
mamta,2024,24,128,1546,75.66666666666667,72.8,33.56635219978483,2332.0
mamta,2024,25,85,1631,88.66666666666667,78.6,32.4237567225021,2332.0
mamta,2024,26,83,1714,98.66666666666667,79.0,32.47306576225903,2332.0
mamta,2024,27,51,1765,73.0,80.0,31.25699921617557,2332.0
mamta,2024,28,36,1801,56.666666666666664,76.6,35.55699649857957,2332.0
mamta,2024,29,38,1839,41.666666666666664,58.6,23.901882771028724,2332.0
mamta,2024,30,52,1891,42.0,52.0,18.80159567696316,2332.0
mamta,2024,31,43,1934,44.333333333333336,44.0,7.314369419163873,2332.0
mamta,2024,32,68,2002,54.333333333333336,47.4,13.069047402163623,2332.0
mamta,2024,33,55,2057,55.333333333333336,51.2,11.606032913963316,2332.0
mamta,2024,34,90,2147,71.0,61.6,18.229097618916853,2332.0
mamta,2024,35,32,2179,59.0,57.6,22.54550953072474,2332.0
mamta,2024,36,44,2223,55.333333333333336,57.8,22.387496510329154,2332.0
mamta,2024,37,58,2281,44.666666666666664,55.8,21.684095554115235,2332.0
mamta,2024,38,51,2332,51.0,55.0,21.79449471770337,2332.0
matt,2024,1,35,35,35.0,35.0,0.0,2025.0
matt,2024,2,63,98,49.0,49.0,19.79898987322333,2025.0
matt,2024,3,53,151,50.333333333333336,50.333333333333336,14.189197769195175,2025.0
matt,2024,4,58,209,58.0,52.25,12.203141671990318,2025.0
matt,2024,5,62,271,57.666666666666664,54.2,11.43241006962224,2025.0
matt,2024,6,64,335,61.333333333333336,60.0,4.527692569068705,2025.0
matt,2024,7,48,383,58.0,57.0,6.557438524301999,2025.0
matt,2024,8,20,403,44.0,50.4,18.077610461562667,2025.0
matt,2024,9,68,471,45.333333333333336,52.4,19.616319736382763,2025.0
matt,2024,10,20,491,36.0,44.0,23.15167380558045,2025.0
matt,2024,11,53,544,47.0,41.8,21.2179169571379,2025.0
matt,2024,12,42,586,38.333333333333336,40.6,20.94755355644186,2025.0
matt,2024,13,77,663,57.333333333333336,52.0,22.39419567655869,2025.0
matt,2024,14,59,722,59.333333333333336,50.2,21.111608181282637,2025.0
matt,2024,15,81,803,72.33333333333333,62.4,16.395121225535355,2025.0
matt,2024,16,57,860,65.66666666666667,63.2,15.912259424732868,2025.0
matt,2024,17,62,922,66.66666666666667,67.2,11.009087155618305,2025.0
matt,2024,18,54,976,57.666666666666664,62.6,10.691117808723275,2025.0
matt,2024,19,63,1039,59.666666666666664,63.4,10.502380682492896,2025.0
matt,2024,20,80,1119,65.66666666666667,63.2,10.084641788382964,2025.0
matt,2024,21,44,1163,62.333333333333336,60.6,13.258959235173776,2025.0
matt,2024,22,35,1198,53.0,55.2,17.398275776639476,2025.0
matt,2024,23,47,1245,42.0,53.8,17.79606698121807,2025.0
matt,2024,24,88,1333,56.666666666666664,58.8,23.594490882407275,2025.0
matt,2024,25,49,1382,61.333333333333336,52.6,20.501219475923865,2025.0
matt,2024,26,60,1442,65.66666666666667,55.8,20.06738647656939,2025.0
matt,2024,27,60,1502,56.333333333333336,60.8,16.361540269791227,2025.0
matt,2024,28,45,1547,55.0,60.4,16.80178561939177,2025.0
matt,2024,29,49,1596,51.333333333333336,52.6,6.9498201415576215,2025.0
matt,2024,30,45,1641,46.333333333333336,51.8,7.661592523751182,2025.0
matt,2024,31,42,1683,45.333333333333336,48.2,7.049822692805826,2025.0
matt,2024,32,55,1738,47.333333333333336,47.2,5.0199601592044525,2025.0
matt,2024,33,60,1798,52.333333333333336,50.2,7.3280283842245035,2025.0
matt,2024,34,40,1838,51.666666666666664,48.4,8.677557259966655,2025.0
matt,2024,35,56,1894,52.0,50.6,8.988882021697691,2025.0
matt,2024,36,35,1929,43.666666666666664,49.2,10.986355173577813,2025.0
matt,2024,37,39,1968,43.333333333333336,46.0,11.20267825120404,2025.0
matt,2024,38,57,2025,43.666666666666664,45.4,10.310189135025604,2025.0
oli,2024,1,43,43,43.0,43.0,0.0,2322.0
oli,2024,2,92,135,67.5,67.5,34.64823227814083,2322.0
oli,2024,3,64,199,66.33333333333333,66.33333333333333,24.583192089989726,2322.0
oli,2024,4,58,257,71.33333333333333,64.25,20.5,2322.0
oli,2024,5,73,330,65.0,66.0,18.179658962697843,2322.0
oli,2024,6,68,398,66.33333333333333,71.0,12.96148139681572,2322.0
oli,2024,7,37,435,59.333333333333336,60.0,13.982131454109563,2322.0
oli,2024,8,41,476,48.666666666666664,55.4,15.97811002590732,2322.0
oli,2024,9,66,542,48.0,57.0,16.688319268278637,2322.0
oli,2024,10,33,575,46.666666666666664,49.0,16.688319268278637,2322.0
oli,2024,11,74,649,57.666666666666664,50.2,18.51215816699933,2322.0
oli,2024,12,60,709,55.666666666666664,54.8,17.22498185775532,2322.0
oli,2024,13,75,784,69.66666666666667,61.6,17.126003620226175,2322.0
oli,2024,14,55,839,63.333333333333336,59.4,17.126003620226175,2322.0
oli,2024,15,57,896,62.333333333333336,64.2,9.576011695899291,2322.0
oli,2024,16,68,964,60.0,63.0,8.336666000266536,2322.0
oli,2024,17,71,1035,65.33333333333333,65.2,8.786353054595521,2322.0
oli,2024,18,70,1105,69.66666666666667,64.2,7.596051605933181,2322.0
oli,2024,19,77,1182,72.66666666666667,68.6,7.300684899377596,2322.0
oli,2024,20,64,1246,70.33333333333333,70.0,4.743416490252576,2322.0
oli,2024,21,65,1311,68.66666666666667,69.4,5.22494019104526,2322.0
oli,2024,22,52,1363,60.333333333333336,65.6,9.181503144910426,2322.0
oli,2024,23,60,1423,59.0,63.6,9.071934744033383,2322.0
oli,2024,24,70,1493,60.666666666666664,62.2,6.723094525588647,2322.0
oli,2024,25,59,1552,63.0,61.2,6.760177512462231,2322.0
oli,2024,26,65,1617,64.66666666666667,61.2,6.760177512462231,2322.0
oli,2024,27,56,1673,60.0,62.0,5.522680508593633,2322.0
oli,2024,28,72,1745,64.33333333333333,64.4,6.87749954561976,2322.0
oli,2024,29,70,1815,66.0,64.4,6.87749954561976,2322.0
oli,2024,30,33,1848,58.333333333333336,59.2,15.896540504147437,2322.0
oli,2024,31,45,1893,49.333333333333336,55.2,16.57407614318216,2322.0
oli,2024,32,60,1953,46.0,56.0,16.71825349730049,2322.0
oli,2024,33,73,2026,59.333333333333336,56.2,16.9617216107328,2322.0
oli,2024,34,70,2096,67.66666666666667,56.2,16.9617216107328,2322.0
oli,2024,35,38,2134,60.333333333333336,57.2,15.319921670818035,2322.0
oli,2024,36,71,2205,59.666666666666664,62.4,14.53616180427282,2322.0
oli,2024,37,54,2259,54.333333333333336,61.2,15.023315213360867,2322.0
oli,2024,38,63,2322,62.666666666666664,59.2,13.663820841916804,2322.0
roger,2024,1,53,53,53.0,53.0,0.0,2308.0
roger,2024,2,96,149,74.5,74.5,30.405591591021544,2308.0
roger,2024,3,60,209,69.66666666666667,69.66666666666667,23.072349974229617,2308.0
roger,2024,4,57,266,71.0,66.5,19.87460691435179,2308.0
roger,2024,5,59,325,58.666666666666664,65.0,17.53567791675018,2308.0
roger,2024,6,62,387,59.333333333333336,66.8,16.42254547870092,2308.0
roger,2024,7,38,425,53.0,55.2,9.782637681116476,2308.0
roger,2024,8,28,453,42.666666666666664,48.8,14.956603892595403,2308.0
roger,2024,9,52,505,39.333333333333336,47.8,14.429137188342203,2308.0
roger,2024,10,52,557,44.0,46.4,13.371611720357421,2308.0
roger,2024,11,64,621,56.0,46.8,13.971399357258383,2308.0
roger,2024,12,52,673,56.0,49.6,13.145341380123986,2308.0
roger,2024,13,66,739,60.666666666666664,57.2,7.155417527999324,2308.0
roger,2024,14,65,804,61.0,59.8,7.155417527999324,2308.0
roger,2024,15,50,854,60.333333333333336,59.4,7.73304597167248,2308.0
roger,2024,16,42,896,52.333333333333336,55.0,10.295630140986999,2308.0
roger,2024,17,46,942,46.0,53.8,11.054410884348382,2308.0
roger,2024,18,42,984,43.333333333333336,49.0,9.539392014169454,2308.0
roger,2024,19,88,1072,58.666666666666664,53.6,19.51409746824075,2308.0
roger,2024,20,74,1146,68.0,58.4,21.279097725232617,2308.0
roger,2024,21,62,1208,74.66666666666667,62.4,19.204166214652485,2308.0
roger,2024,22,62,1270,66.0,65.6,16.994116628998402,2308.0
roger,2024,23,52,1322,58.666666666666664,67.6,13.813037319865604,2308.0
roger,2024,24,125,1447,79.66666666666667,75.0,29.017236257093817,2308.0
roger,2024,25,99,1546,92.0,80.0,30.894983411550815,2308.0
roger,2024,26,82,1628,102.0,84.0,29.231831964486933,2308.0
roger,2024,27,44,1672,75.0,80.4,33.426037755019664,2308.0
roger,2024,28,78,1750,68.0,85.6,29.720363389433853,2308.0
roger,2024,29,55,1805,59.0,71.6,22.006817125609054,2308.0
roger,2024,30,43,1848,58.666666666666664,60.4,18.555322686496183,2308.0
roger,2024,31,41,1889,46.333333333333336,52.2,15.41752249876743,2308.0
roger,2024,32,81,1970,55.0,59.6,18.9683947660312,2308.0
roger,2024,33,88,2058,70.0,61.6,21.720957621615117,2308.0
roger,2024,34,73,2131,80.66666666666667,65.2,21.844907873461032,2308.0
roger,2024,35,30,2161,63.666666666666664,62.6,25.598828098176675,2308.0
roger,2024,36,50,2211,51.0,64.4,23.964557162609946,2308.0
roger,2024,37,37,2248,39.0,55.6,24.41925469788134,2308.0
roger,2024,38,60,2308,49.0,50.0,17.30606829987678,2308.0
saughn,2024,1,48,48,48.0,48.0,0.0,2239.0
saughn,2024,2,40,88,44.0,44.0,5.656854249492381,2239.0
saughn,2024,3,67,155,51.666666666666664,51.666666666666664,13.868429375143148,2239.0
saughn,2024,4,56,211,54.333333333333336,52.75,11.528949070347508,2239.0
saughn,2024,5,71,282,64.66666666666667,56.4,12.895735729302148,2239.0
saughn,2024,6,55,337,60.666666666666664,57.8,12.11197754291181,2239.0
saughn,2024,7,32,369,52.666666666666664,56.2,15.188811671753653,2239.0
saughn,2024,8,35,404,40.666666666666664,49.8,16.208022704821214,2239.0
saughn,2024,9,53,457,40.0,49.2,15.974980438172688,2239.0
saughn,2024,10,40,497,42.666666666666664,43.0,10.464224768228176,2239.0
saughn,2024,11,40,537,44.333333333333336,40.0,8.031189202104507,2239.0
saughn,2024,12,47,584,42.333333333333336,43.0,7.035623639735146,2239.0
saughn,2024,13,29,613,38.666666666666664,41.8,8.983317872590284,2239.0
saughn,2024,14,81,694,52.333333333333336,47.4,19.856988694160048,2239.0
saughn,2024,15,39,733,49.666666666666664,47.2,19.954949260772377,2239.0
saughn,2024,16,43,776,54.333333333333336,47.8,19.72815247305231,2239.0
saughn,2024,17,77,853,53.0,53.8,23.605084198112916,2239.0
saughn,2024,18,53,906,57.666666666666664,58.6,19.359752064528102,2239.0
saughn,2024,19,91,997,73.66666666666667,60.6,22.512218904408336,2239.0
saughn,2024,20,72,1069,72.0,67.2,19.188538245525635,2239.0
saughn,2024,21,64,1133,75.66666666666667,71.4,14.223220451079285,2239.0
saughn,2024,22,49,1182,61.666666666666664,65.8,16.754103974847478,2239.0
saughn,2024,23,79,1261,64.0,71.0,15.795568998931316,2239.0
saughn,2024,24,116,1377,81.33333333333333,76.0,24.9899979991996,2239.0
saughn,2024,25,99,1476,98.0,81.4,26.76378149664206,2239.0
saughn,2024,26,72,1548,95.66666666666667,83.0,25.680732076792513,2239.0
saughn,2024,27,50,1598,73.66666666666667,83.2,25.351528553521185,2239.0
saughn,2024,28,58,1656,60.0,79.0,27.83882181415011,2239.0
saughn,2024,29,74,1730,60.666666666666664,70.6,18.729655629509047,2239.0
saughn,2024,30,51,1781,61.0,61.0,11.40175425099137,2239.0
saughn,2024,31,32,1813,52.333333333333336,53.0,15.16575088810309,2239.0
saughn,2024,32,70,1883,51.0,57.0,16.733200530681504,2239.0
saughn,2024,33,92,1975,64.66666666666667,63.8,22.982602115513373,2239.0
saughn,2024,34,81,2056,81.0,65.2,23.952035404115446,2239.0
saughn,2024,35,46,2102,73.0,64.2,24.78305872970485,2239.0
saughn,2024,36,34,2136,53.666666666666664,64.6,24.141251003210247,2239.0
saughn,2024,37,50,2186,43.333333333333336,60.6,24.67387282126581,2239.0
saughn,2024,38,53,2239,45.666666666666664,52.8,17.340703561274537,2239.0
alan,2025,1,37,37,37.0,37.0,0.0,
alan,2025,2,75,112,56.0,56.0,26.870057685088806,
alan,2025,3,42,154,51.333333333333336,51.333333333333336,20.64784088793144,
alan,2025,4,58,212,58.333333333333336,53.0,17.18526500620032,
alan,2025,5,32,244,44.0,48.8,17.59829537199555,
alan,2025,6,26,270,38.666666666666664,46.6,19.969977466186588,
alan,2025,7,78,348,45.333333333333336,47.2,21.05231578710523,
alan,2025,8,62,410,55.333333333333336,51.2,21.70714168194422,
alan,2025,9,41,451,60.333333333333336,47.8,21.70714168194422,
alan,2025,10,70,521,57.666666666666664,55.4,21.44294755857972,
alan,2025,11,61,582,57.333333333333336,62.4,13.794926603646722,
alan,2025,12,33,615,54.666666666666664,53.4,15.63009916795156,
alan,2025,13,34,649,42.666666666666664,47.8,16.754103974847478,
alan,2025,14,64,713,43.666666666666664,52.4,17.558473737771177,
alan,2025,15,79,792,59.0,54.2,20.092287077383702,
allan,2025,1,52,52,52.0,52.0,0.0,
allan,2025,2,50,102,51.0,51.0,1.4142135623730951,
allan,2025,3,41,143,47.666666666666664,47.666666666666664,5.859465277082315,
allan,2025,4,59,202,50.0,50.5,7.416198487095663,
allan,2025,5,54,256,51.333333333333336,51.2,6.6105975524153635,
allan,2025,6,59,315,57.333333333333336,52.6,7.503332592921628,
allan,2025,7,43,358,52.0,51.2,8.67179335547152,
allan,2025,8,48,406,50.0,52.6,7.021395872616783,
allan,2025,9,43,449,44.666666666666664,49.4,7.021395872616783,
allan,2025,10,73,522,54.666666666666664,53.2,12.853015210447703,
allan,2025,11,69,591,61.666666666666664,55.2,14.635573101180562,
allan,2025,12,45,636,62.333333333333336,55.6,14.240786495134317,
allan,2025,13,50,686,54.666666666666664,56.0,13.999999999999998,
allan,2025,14,71,757,55.333333333333336,61.6,13.069047402163632,
allan,2025,15,65,822,62.0,60.0,11.747340124470728,
artur,2025,1,66,66,66.0,66.0,0.0,
artur,2025,2,39,105,52.5,52.5,19.091883092036785,
artur,2025,3,47,152,50.666666666666664,50.666666666666664,13.868429375143146,
artur,2025,4,70,222,52.0,55.5,14.888474289418197,
artur,2025,5,48,270,55.0,54.0,13.322912594474229,
artur,2025,6,59,329,59.0,52.6,12.054044964243332,
artur,2025,7,82,411,63.0,61.2,14.923136399564267,
artur,2025,8,85,496,75.33333333333333,68.8,15.546703830716014,
artur,2025,9,61,557,76.0,67.0,15.890248582070704,
artur,2025,10,70,627,72.0,71.4,11.844830095868831,
artur,2025,11,37,664,56.0,67.0,19.32614809008769,
artur,2025,12,30,694,45.666666666666664,56.6,22.897598127314577,
artur,2025,13,63,757,43.333333333333336,52.2,17.569860557215588,
artur,2025,14,60,817,51.0,52.0,17.449928366615147,
artur,2025,15,42,859,55.0,46.4,14.467204291085407,
charliebn,2025,1,47,47,47.0,47.0,0.0,
charliebn,2025,2,43,90,45.0,45.0,2.8284271247461903,
charliebn,2025,3,35,125,41.666666666666664,41.666666666666664,6.110100926607786,
charliebn,2025,4,44,169,40.666666666666664,42.25,5.123475382979799,
charliebn,2025,5,22,191,33.666666666666664,38.2,10.084641788382967,
charliebn,2025,6,32,223,32.666666666666664,35.2,8.983317872590284,
charliebn,2025,7,87,310,47.0,44.0,25.288337232803585,
charliebn,2025,8,51,361,56.666666666666664,47.2,24.873680869545627,
charliebn,2025,9,45,406,61.0,47.4,24.84552273549502,
charliebn,2025,10,68,474,54.666666666666664,56.6,21.361179742701477,
charliebn,2025,11,37,511,50.0,57.6,19.9949993748437,
charliebn,2025,12,36,547,47.0,47.4,13.049904214207858,
charliebn,2025,13,33,580,35.333333333333336,43.8,14.237275020171522,
charliebn,2025,14,70,650,46.333333333333336,48.8,18.51215816699933,
charliebn,2025,15,82,732,61.666666666666664,51.6,22.72223580548358,
flemming,2025,1,67,67,67.0,67.0,0.0,
flemming,2025,2,67,134,67.0,67.0,0.0,
flemming,2025,3,29,163,54.333333333333336,54.333333333333336,21.93931022920578,
flemming,2025,4,57,220,51.0,55.0,17.962924780409974,
flemming,2025,5,38,258,41.333333333333336,51.6,17.314733610425545,
flemming,2025,6,25,283,40.0,43.2,18.143869488066763,
flemming,2025,7,49,332,37.333333333333336,39.6,13.408952233489389,
flemming,2025,8,34,366,36.0,40.6,12.581732790041285,
flemming,2025,9,46,412,43.0,38.4,9.607288899580363,
flemming,2025,10,63,475,47.666666666666664,43.4,14.570518178843196,
flemming,2025,11,29,504,46.0,44.2,13.367871932360817,
flemming,2025,12,58,562,50.0,46.0,14.713938969562165,
flemming,2025,13,33,595,40.0,45.8,14.923136399564273,
flemming,2025,14,54,649,48.333333333333336,47.4,15.37205256301188,
flemming,2025,15,53,702,46.666666666666664,45.4,13.352902306240397,
george,2025,1,26,26,26.0,26.0,0.0,
george,2025,2,67,93,46.5,46.5,28.991378028648448,
george,2025,3,43,136,45.333333333333336,45.333333333333336,20.5993527406405,
george,2025,4,50,186,53.333333333333336,46.5,16.98038083593337,
george,2025,5,52,238,48.333333333333336,47.6,14.909728367747013,
george,2025,6,44,282,48.666666666666664,51.2,9.628083921528727,
george,2025,7,73,355,56.333333333333336,52.4,12.136721138759018,
george,2025,8,49,404,55.333333333333336,53.6,11.23832727766904,
george,2025,9,51,455,57.666666666666664,53.8,11.166915420114904,
george,2025,10,47,502,49.0,52.8,11.584472366059666,
george,2025,11,41,543,46.333333333333336,52.2,12.214745187681979,
george,2025,12,38,581,42.0,45.2,5.49545266561364,
george,2025,13,51,632,43.333333333333336,45.6,5.899152481501056,
george,2025,14,43,675,44.0,44.0,5.099019513592792,
george,2025,15,51,726,48.333333333333336,44.8,5.932958789676537,
iain,2025,1,47,47,47.0,47.0,0.0,
iain,2025,2,66,113,56.5,56.5,13.435028842544403,
iain,2025,3,66,179,59.666666666666664,59.666666666666664,10.96965511460289,
iain,2025,4,74,253,68.66666666666667,63.25,11.470977871713176,
iain,2025,5,53,306,64.33333333333333,61.2,10.940749517286282,
iain,2025,6,74,380,67.0,66.6,8.590692637965812,
iain,2025,7,78,458,68.33333333333333,69.0,9.9498743710662,
iain,2025,8,79,537,77.0,71.6,10.644247272588139,
iain,2025,9,48,585,68.33333333333333,66.4,14.74109900923266,
iain,2025,10,54,639,60.333333333333336,66.6,14.51895313030523,
iain,2025,11,69,708,57.0,65.6,14.046351839534706,
iain,2025,12,69,777,64.0,63.8,12.557866060760484,
iain,2025,13,42,819,60.0,56.4,12.25969004502153,
iain,2025,14,54,873,55.0,57.6,11.502173707608488,
iain,2025,15,69,942,55.0,60.6,12.25969004502153,
jamie,2025,1,54,54,54.0,54.0,0.0,
jamie,2025,2,34,88,44.0,44.0,14.142135623730951,
jamie,2025,3,53,141,47.0,47.0,11.269427669584644,
jamie,2025,4,54,195,47.0,48.75,9.844626283748239,
jamie,2025,5,46,241,51.0,48.2,8.613942186943213,
jamie,2025,6,29,270,43.0,43.2,11.256109452204168,
jamie,2025,7,44,314,39.666666666666664,45.2,10.03493896344168,
jamie,2025,8,61,375,44.666666666666664,46.8,12.02913130695646,
jamie,2025,9,38,413,47.666666666666664,43.6,11.76010204037363,
jamie,2025,10,67,480,55.333333333333336,47.8,15.865055940651455,
jamie,2025,11,27,507,44.0,47.4,16.47118696390761,
jamie,2025,12,24,531,39.333333333333336,43.4,19.62906008957128,
jamie,2025,13,25,556,25.333333333333332,36.2,18.102486017119308,
jamie,2025,14,68,624,39.0,42.2,23.12358103754693,
jamie,2025,15,56,680,49.666666666666664,40.0,20.554804791094465,
jonas,2025,1,56,56,56.0,56.0,0.0,
jonas,2025,2,54,110,55.0,55.0,1.4142135623730951,
jonas,2025,3,48,158,52.666666666666664,52.666666666666664,4.163331998932264,
jonas,2025,4,78,236,60.0,59.0,13.114877048604,
jonas,2025,5,48,284,58.0,56.8,12.37739875741264,
jonas,2025,6,32,316,52.666666666666664,52.0,16.673332000533065,
jonas,2025,7,44,360,41.333333333333336,50.0,16.97056274847714,
jonas,2025,8,31,391,35.666666666666664,46.6,19.0473095212946,
jonas,2025,9,55,446,43.333333333333336,42.0,10.36822067666386,
jonas,2025,10,65,511,50.333333333333336,45.4,14.707141122597553,
jonas,2025,11,30,541,50.0,45.0,15.182226450688976,
jonas,2025,12,50,591,48.333333333333336,46.2,15.319921670818033,
jonas,2025,13,24,615,34.666666666666664,44.8,17.253985046939153,
jonas,2025,14,60,675,44.666666666666664,45.8,18.116291011131388,
jonas,2025,15,56,731,46.666666666666664,44.0,16.062378404209007,
mamta,2025,1,46,46,46.0,46.0,0.0,
mamta,2025,2,55,101,50.5,50.5,6.363961030678928,
mamta,2025,3,47,148,49.333333333333336,49.333333333333336,4.932882862316248,
mamta,2025,4,41,189,47.666666666666664,47.25,5.795112883571237,
mamta,2025,5,55,244,47.666666666666664,48.8,6.099180272790764,
mamta,2025,6,72,316,56.0,54.0,11.661903789690601,
mamta,2025,7,72,388,66.33333333333333,57.4,14.223220451079285,
mamta,2025,8,55,443,66.33333333333333,59.0,13.171939872319493,
mamta,2025,9,61,504,62.666666666666664,63.0,8.573214099741127,
mamta,2025,10,72,576,62.666666666666664,66.4,7.956129712366438,
mamta,2025,11,51,627,61.333333333333336,62.2,9.62808392152873,
mamta,2025,12,30,657,51.0,53.8,15.482247898803328,
mamta,2025,13,37,694,39.333333333333336,50.2,17.13767778901214,
mamta,2025,14,85,779,50.666666666666664,55.0,23.205602771744587,
mamta,2025,15,53,832,58.333333333333336,51.2,21.19433886678233,
nielsj,2025,1,78,78,78.0,78.0,0.0,
nielsj,2025,2,59,137,68.5,68.5,13.435028842544403,
nielsj,2025,3,58,195,65.0,65.0,11.269427669584644,
nielsj,2025,4,108,303,75.0,75.75,23.386249521175188,
nielsj,2025,5,53,356,73.0,71.2,22.664950915455343,
nielsj,2025,6,61,417,74.0,67.8,22.664950915455343,
nielsj,2025,7,86,503,66.66666666666667,73.2,23.252956801232827,
nielsj,2025,8,59,562,68.66666666666667,73.4,23.09328906847182,
nielsj,2025,9,48,610,64.33333333333333,61.4,14.673104647619743,
nielsj,2025,10,98,708,68.33333333333333,70.4,20.76776348093362,
nielsj,2025,11,43,751,63.0,66.8,24.09771773425857,
nielsj,2025,12,51,802,64.0,59.8,22.129166274399044,
nielsj,2025,13,25,827,39.666666666666664,53.0,27.101660465735304,
nielsj,2025,14,79,906,51.666666666666664,59.2,29.14103635768639,
nielsj,2025,15,39,945,47.666666666666664,47.4,20.01999000998752,
oli,2025,1,56,56,56.0,56.0,0.0,
oli,2025,2,53,109,54.5,54.5,2.1213203435596424,
oli,2025,3,46,155,51.666666666666664,51.666666666666664,5.131601439446883,
oli,2025,4,88,243,62.333333333333336,60.75,18.64358692240668,
oli,2025,5,49,292,61.0,58.4,16.97939928266015,
oli,2025,6,58,350,65.0,58.8,16.93221781102523,
oli,2025,7,69,419,58.666666666666664,62.0,17.073371078963874,
oli,2025,8,88,507,71.66666666666667,70.4,17.558473737771173,
oli,2025,9,59,566,72.0,64.6,14.876155417311288,
oli,2025,10,88,654,78.33333333333333,72.4,14.876155417311287,
oli,2025,11,27,681,58.0,66.2,25.232915011944222,
oli,2025,12,53,734,56.0,63.0,25.79728667902886,
oli,2025,13,31,765,37.0,51.6,24.551985663078252,
oli,2025,14,67,832,50.333333333333336,53.2,25.400787389370432,
oli,2025,15,73,905,57.0,50.2,20.717142660125695,
patricia,2025,1,36,36,36.0,36.0,0.0,
patricia,2025,2,59,95,47.5,47.5,16.263455967290593,
patricia,2025,3,40,135,45.0,45.0,12.288205727444508,
patricia,2025,4,61,196,53.333333333333336,49.0,12.832251036613439,
patricia,2025,5,55,251,52.0,50.2,11.43241006962224,
